Karmn,Name,RA_J2000,DE_J2000,Ref01,muRA_masa-1,muDE_masa-1,Ref07,pi_mas,Ref08,Vr_kms-1,Ref10,BP_mag,Ref25,RP_mag,Ref32,Gaia_id
J05211+557,G 191-32,05:21:10.24,+55:45:51.0,DR3,123.842939192169,-283.947375289104,DR3,37.1191884021852,DR3,81.513,DR3,13.2515,DR3,10.7489,UCAC4,267631128885144576
J05223+305,2MASS J05222053+3031097,05:22:20.55,+30:31:09.6,DR3,76.8288009711976,-83.8564544129684,DR3,34.8123811442234,DR3,5.558,DR3,13.5371,DR3,10.9761,UCAC4,3446840486315485184
J05226+795,TYC 4532-731-1,05:22:39.37,+79:34:31.1,DR3,84.0101314235538,-54.5330192102986,DR3,39.7557989954099,DR3,-11.327,DR3,11.4163,DR3,9.4491,UCAC4,553702339077648512
J05228+202,2MASS J05225013+2016360,05:22:50.13,+20:16:36.2,DR3,42.8430150367982,16.9503062734434,DR3,34.7039736129164,DR3,-10.303,DR3,12.5257,DR3,10.279,UCAC4,3402193923314871296
J05243-160,PM J05243-1601A,05:24:19.11,-16:01:15.4,DR3,31.9865931980981,-24.0029830621671,DR3,32.0614064871218,DR3,27.475,DR3,13.7881,DR3,10.6217,UCAC4,2983928735054717696
J05256-091,LP 717-36,05:25:41.65,-09:09:12.6,DR3,49.4168073281496,-199.679116214493,DR3,46.1969618543201,DR3,26.3,Shk12,12.8484,DR3,10.1429,UCAC4,3014628989487556480
J05280+096,Ross 41,05:28:00.15,+09:38:38.2,DR3,-191.343836131356,-756.836823792054,DR3,97.8867754269512,DR3,60.589,DR3,12.6868,DR3,9.9765,UCAC4,3338097377577012480
J05282+029,G  99-10,05:28:14.60,+02:58:14.3,DR3,-339.732594851715,-1106.56368214311,DR3,47.507241748709,DR3,133.268,DR3,13.0818,DR3,10.5288,UCAC4,3235885299189856384
J05289+125,G 102-4A,05:28:56.51,+12:31:53.9,DR3,96.6251145774668,-217.298520081867,aDR3,35.4049262798646,aDR3,4.7,Z21,14.1942,DR3,11.354,UCAC4,3340965415006242304
J05294+155E,LP 417-213,05:29:27.02,+15:34:38.2,DR3,-83.5683120180904,-127.97891163979,DR3,58.1993169661868,DR3,-5.639,DR3,10.8258,DR3,8.8315,UCAC4,3390818582171734656
J05294+155W,LP 417-212,05:29:26.11,+15:34:45.2,DR3,-80.5388455453397,-113.054354939762,DR3,58.2324686979672,DR3,-4.061,DR3,14.988,DR3,12.0093,PS1,3390818582171735040
J05298+320,Ross 406,05:29:52.67,+32:04:51.2,DR3,-217.062517225101,-675.930327430502,DR3,46.6358961316236,DR3,-9.795,DR3,12.4612,DR3,10.0941,UCAC4,3448722953300327680
J05298-034,Wolf 1450,05:29:52.02,-03:26:30.1,DR3,-298.486947612714,-473.229574321656,DR3,57.7606515020134,DR3,21.368,DR3,12.282,DR3,9.8046,UCAC4,3210711671234654848
J05306+152,LSPM J0530+1514,05:30:37.22,+15:14:28.5,DR3,-122.051384991971,-136.025258527267,DR3,50.8310976433045,DR3,2.072,DR3,13.0124,DR3,10.5113,UCAC4,3390044040652614656
J05314-036,HD 36395,05:31:27.40,-03:40:38.0,DR3,761.630901597857,-2092.20871983728,DR3,175.313136551119,DR3,8.195,DR3,8.1914,DR3,6.0695,UCAC4,3209938366665770752
J05320-030,V1311 Ori,05:32:04.50,-03:05:29.4,DR3,10.1039603147849,-40.1245527132439,DR3,27.2210398253313,DR3,22.21,DR3,11.5987,DR3,9.3327,UCAC4,3216729573251961856
J05322+098,V998 Ori,05:32:14.66,+09:49:14.9,DR3,-180.328310862689,-216.751729184938,DR3,77.1359290794047,DR3,0.78,Jeff18,11.7548,DR3,9.0579,UCAC4,3338162729799839104
J05328+338,NLTT 15237,05:32:51.90,+33:49:46.6,DR3,-258.052798044151,-421.227204089658,DR3,68.4140001451135,DR3,3.015,DR3,13.7219,DR3,11.0136,UCAC4,3449170488894369792
J05333+448,GJ 1081,05:33:19.16,+44:48:58.9,DR3,29.1992566866791,-380.084112660308,DR2,65.4374322828192,DR2,12.42,DR3,12.4862,DR3,9.8078,UCAC4,207910437566174592
J05337+019,V371 Ori,05:33:44.80,+01:56:43.5,DR3,-231.539311527615,-153.988752252907,DR3,63.3597066746468,DR3,30.836,Bar21,11.681,DR3,9.2503,UCAC4,3223516063958808064
J05339-023,RX J0534.0-0221,05:33:59.82,-02:21:32.4,DR3,9.52459491911595,-58.4131921678437,DR3,29.1155441265101,DR3,19.984,DR3,12.6122,DR3,10.12,UCAC4,3216922640621225088
J05341+475,PM J05341+4732A,05:34:10.66,+47:32:02.3,DR3,-58.3511771390627,36.8510873411835,DR3,30.0496717127934,DR3,-5.056,DR3,12.7261,DR3,10.5283,UCAC4,209340936552687488
J05341+512,G 191-004,05:34:08.66,+51:12:56.4,DR3,-52.6743105224701,-221.48414855625,DR3,40.4970438446672,DR3,-72.257,DR3,11.2815,DR3,9.2828,UCAC4,215412263665992448
J05342+103N,Ross 45 A,05:34:15.14,+10:19:14.1,DR3,-85.0657184113218,-378.126393947755,DR3,45.1871282397224,DR3,-11.911,DR3,12.6117,DR3,10.1477,UCAC4,3339705378973587328
J05342+103S,Ross 45 B,05:34:15.07,+10:19:09.0,DR3,-69.8030493743778,-372.738539982111,DR3,45.1345339306179,DR3,-11.55,DR3,13.881,DR3,11.1354,PS1,3339705374677738880
J05348+138,Ross 46,05:34:52.12,+13:52:46.7,DR3,-118.620487002932,-396.571228652951,DR3,83.9705585287,DR3,37.676,DR3,12.0768,DR3,9.4283,UCAC4,3341624061123288448
J05360-076,Wolf 1457,05:36:00.08,-07:38:58.4,DR3,110.246647726445,466.607934199986,DR3,66.4425865605725,DR3,29.105,DR3,13.0804,DR3,10.248,UCAC4,3015684005638599168
J05365+113,V2689 Ori,05:36:30.99,+11:19:40.3,DR3,-2.81781520571778,-56.3497043977074,DR3,87.529739914385,DR3,21.355,DR3,9.0827,DR3,7.2668,UCAC4,3339921875389105152
J05366+112,PM J05366+1117,05:36:38.46,+11:17:48.8,DR3,-3.32315505620128,-60.8384526381021,DR3,87.3452704112214,DR3,21.636,DR3,12.7863,DR3,9.9724,UCAC4,3339914973377653760
J05394+406,LSR J0539+4038,05:39:24.80,+40:38:42.8,DR3,646.149592054566,-834.491923314981,DR3,87.9746686735939,DR3,-6.33848,Lafa20,18.6564,DR3,13.7636,PS1,191109281417914880
J05394+747,NLTT 15320,05:39:25.40,+74:46:05.0,DR3,9.78503608103005,-147.262054551238,DR3,47.2618898397096,DR3,-3.723,DR3,13.5699,DR3,10.935,UCAC4,502780725779792512
J05402+126,V1402 Ori,05:40:16.09,+12:39:00.6,DR3,-16.5735913164579,-260.861259814879,DR3,29.0684328723387,DR3,83.59,Shk10,11.5267,DR3,9.4188,UCAC4,3341248779763320448
J05404+248,V780 Tau,05:40:25.70,+24:48:08.1,DR3,103.2,-383.0,Gall15,97.6,Dit14,21.0,New14,15.1963,DR3,11.3098,UCAC4,3428755925216353280
J05415+534,HD 233153,05:41:30.73,+53:29:23.3,DR3,3.86507215899234,-515.960314267027,DR3,81.4643914294771,DR3,1.639,DR3,9.9641,DR3,7.9014,UCAC4,263916742385357056
J05419+153,MCC 467,05:41:58.87,+15:20:14.0,DR3,79.1510392666429,-42.9783835114812,DR3,44.5629134952694,DR3,22.737,DR3,10.8104,DR3,8.9141,UCAC4,3347826784173590656
J05421+124,V1352 Ori,05:42:09.27,+12:29:21.6,DR3,1997.34187012273,-1569.35494689716,DR3,172.67623105399,DR3,106.062,DR3,11.7436,DR3,8.8737,UCAC4,3340477717172813568
J05422-054,GJ 2045,05:42:12.70,-05:27:55.6,DR3,-157.227833150368,956.725741983858,DR3,77.083787648867,DR3,33.731,DR3,15.5771,DR3,12.139,UCAC4,3023121827755777280
J05425+154,1RXS J054232.1+152459,05:42:31.78,+15:25:01.4,DR3,-77.6,-73.4,PPMXL,,,20.376,DR3,13.884,DR3,11.1155,UCAC4,3347849461601935360
J05455-119,2MASS J05453198-1158034,05:45:31.99,-11:58:03.4,DR3,46.0772146804273,73.3077184225707,DR3,46.4034230592989,DR3,40.01,DR3,14.3718,DR3,11.3902,UCAC4,3009191736986345472
J05456+729,2MASS J05453880+7255127,05:45:38.79,+72:55:12.7,DR3,81.2049813920949,113.586276024427,DR3,35.0963096823476,DR3,-4.604,DR3,13.3845,DR3,10.8977,UCAC4,498708306508914048
J05458+729,2MASS J05454973+7254072,05:45:49.73,+72:54:07.2,DR3,80.0548769876091,114.131387135351,DR3,35.0958705656108,DR3,-4.239,DR3,13.3142,DR3,10.8459,PS1,498705317211677312
J05466+441,Wolf 237,05:46:38.44,+44:07:19.7,DR3,-566.724981295478,-357.547526328208,DR3,43.2499155313251,DR3,12.506,DR3,13.0435,DR3,10.199,UCAC4,196371544065786240
J05468+665,TYC 4106-420-1,05:46:48.69,+66:30:11.7,DR3,84.1928321236548,87.6472760374293,DR3,32.5647000516563,DR3,-1.744,DR3,11.9453,DR3,9.7834,UCAC4,480528195276792576
J05471-052,LP 658-033,05:47:09.12,-05:12:11.4,DR3,532.052844373947,-554.202787805898,DR3,56.9268598997334,DR3,-58.063,DR3,14.8175,DR3,11.8232,UCAC4,3022439786949104256
J05472-000,StKM 1-578,05:47:17.97,-00:00:48.8,DR3,-74.8807826725916,-70.653990281835,DR3,38.5564975094149,DR3,-12.549,DR3,11.1559,DR3,9.2423,UCAC4,3219132482897057152
J05484+077,LTT 17868,05:48:24.07,+07:45:38.7,DR3,72.5833707856991,-272.616486620742,DR3,44.6845527367831,DR3,8.959,DR3,14.4791,DR3,11.5591,UCAC4,3334997304542444032
J05511+122,2MASS J05511039+1216101,05:51:10.43,+12:16:10.2,DR3,73.7551891944519,-51.2747691678735,DR3,33.0406916428426,DR3,18.91,DR3,14.035,DR3,11.2073,UCAC4,3343203715737349376
J05530+047,G 106-7,05:53:04.48,+04:43:07.3,DR3,257.507810327038,-294.79128704451,DR3,24.7147459274096,DR3,72.449,DR3,12.396,DR3,10.2872,UCAC4,3320040063753164160
J05530+251,LSPM J0553+2507,05:53:01.82,+25:07:43.7,DR3,86.5173434708393,-171.049084509869,DR3,58.0550936230183,DR3,75.689,DR3,12.6017,DR3,10.0905,UCAC4,3428298528382128000
J05532+242,Ross 59,05:53:14.06,+24:15:31.8,DR3,156.741978373233,-605.111583176301,DR3,47.7312560280128,DR3,27.496,Bar18,11.0561,DR3,8.8688,PS1,3427930123268526720
J05547+109,RX J0554.7+1055,05:54:45.73,+10:55:57.0,DR3,-140.255812617639,-69.3582626585693,DR3,40.5363785825153,DR3,12.76,DR3,12.7276,DR3,10.3039,UCAC4,3342799469117920896
J05558+406,2MASS J05554841+4036498,05:55:48.38,+40:36:49.8,DR3,-51.9803401590626,-111.180454704661,DR3,27.776771365299,DR3,-9.672,DR3,12.3239,DR3,10.2277,UCAC4,3458612025303452416
J05566-103,1RXS J055641.0-101837,05:56:40.67,-10:18:37.8,DR3,-27.80850716458,127.747510039032,DR3,62.8395891741119,DR3,23.07,DR3,13.5058,DR3,10.7303,UCAC4,2999254213453678720
J05587+259,2MASS J05584754+2557395,05:58:47.56,+25:57:39.7,DR3,95.4990671951525,25.9466145078643,DR3,32.629952630762,DR3,1.816,DR3,12.062,DR3,10.0275,UCAC4,3429822520218093312
J05588+213,NLTT 15870,05:58:53.29,+21:21:01.6,DR3,205.412275539689,-442.247763394707,DR2,60.7062685016645,DR2,30.61,Ter15,15.4586,DR3,12.0089,UCAC4,3423241870109184896
J05596+585,EG Cam,05:59:37.75,+58:35:34.8,DR3,9.11492119369733,-254.010158464029,DR3,74.1397052040548,DR3,-0.291,DR3,10.4881,DR3,8.3833,UCAC4,269067920001221888
J05599+585,G 192-012,05:59:55.68,+58:34:15.2,DR3,-0.559154473745623,-252.693209486621,DR3,74.2050652545167,DR3,0.158,DR3,13.8154,DR3,10.8223,UCAC4,269066953631488384
J06000+027,G 99-049,06:00:03.50,+02:42:23.6,DR3,309.146243713512,-40.3684306458945,DR3,192.013462187852,DR3,29.957,DR3,11.5446,DR3,8.6543,UCAC4,3316364602541746048
J06007+681,LP 057-040,06:00:46.60,+68:08:29.1,DR3,420.776787292832,-1096.64493008176,DR3,50.3903689826563,DR3,27.701,DR3,13.5569,DR3,10.8372,PS1,1105454320624498688
J06008+681,LP 057-041,06:00:49.51,+68:09:22.8,DR3,417.022295895378,-1099.37228302792,DR3,50.4077591372486,DR3,27.557,DR3,13.1638,DR3,10.5245,PS1,1105454458063448448
J06011+595,G 192-013,06:01:11.05,+59:35:49.9,DR3,-104.942093745843,-928.62794223048,DR3,129.301401252726,DR3,1.785,DR3,11.9877,DR3,9.1965,PS1,999747822484300800
J06017+130,LSPM J0601+1305,06:01:45.69,+13:05:01.5,DR3,-137.011604927038,-50.3713369146301,DR3,53.2726211638365,DR3,19.834,DR3,12.3091,DR3,9.9135,UCAC4,3343573598320013440
J06023-203,LP 779-010,06:02:22.62,-20:19:44.1,DR3,-45.1632793156042,554.785654045168,DR3,66.5162873470222,DR3,5.684,DR3,13.5207,DR3,10.8176,UCAC4,2918040883015489408
J06024+498,G 192-015,06:02:29.19,+49:51:56.2,DR3,67.3819958411366,-849.98764205615,DR3,104.958964021033,DR3,20.967,DR3,14.7497,DR3,11.345,PS1,970354749937140736
J06024+663,G 249-032,06:02:25.60,+66:20:39.9,DR3,339.501332720436,-473.888715577475,DR3,52.8878603067844,DR3,-25.714,DR3,14.8421,DR3,11.7342,UCAC4,1104878103513141760
J06025+371,2MASS J06023526+3707372,06:02:35.29,+37:07:37.1,DR3,126.190054351972,-56.5970226287785,DR3,32.6174506651975,DR3,37.271,DR3,11.952,DR3,9.8466,UCAC4,3456734987154379008
J06034+478,Wolf 261,06:03:29.57,+47:48:14.9,DR3,-56.4763164208654,-559.842735933295,DR3,38.0546720574991,DR3,19.431,DR3,14.1917,DR3,11.394,UCAC4,969705106068169984
J06035+155,TYC 1313-1482-1,06:03:34.82,+15:31:30.6,DR3,-67.1746253323921,-12.4735223700381,DR2,21.6298667166451,DR2,40.826,DR3,11.0988,DR3,9.3623,UCAC4,3348584309027024896
J06035+168,2MASS J06033461+1651457,06:03:34.60,+16:51:45.7,DR3,-94.2,-21.5,PPMXL,43.1,FZ16,-1.003,Ter15,14.0124,DR3,11.1264,UCAC4,3349323971116342272
J06039+261,Ross 60,06:03:54.14,+26:08:54.7,DR3,338.193506530511,-544.28843280375,DR3,44.9255698932597,DR3,70.272,DR3,13.9431,DR3,11.392,PS1,3429699684156117760
J06054+608,LP 086-173,06:05:29.40,+60:49:22.5,DR3,290.189057519794,-788.781768640439,DR3,61.4262448080847,DR3,128.5,Shk12,13.905,DR3,11.0302,PS1,1005873614080407296
J06066+465,PM J06066+4633A,06:06:37.88,+46:33:47.0,DR3,-67.5505870704677,0.191829704796784,DR3,30.334066156308,DR3,-30.321,DR3,13.661,DR3,11.0455,UCAC4,963440986462822272
J06071+335,Ross 70,06:07:11.80,+33:32:37.5,DR3,91.0391391070509,-411.997627236278,DR3,32.5841092900184,DR3,13.357,DR3,12.6657,DR3,10.3841,UCAC4,3450792474700543488
J06075+472,LSPM J0607+4712,06:07:31.86,+47:12:26.4,DR3,37.3389019751928,-188.377168597654,DR3,35.4361356933485,DR3,7.218,DR3,14.5533,DR3,11.5602,UCAC4,969488128616580224
J06097+001,HD 291290,06:09:46.14,+00:09:32.7,DR3,151.555714053301,-119.257884414117,DR3,31.9612102290868,DR3,36.949,DR3,11.0265,DR3,9.2132,UCAC4,3122327940136062464
J06102+225,PM J06102+2234,06:10:17.76,+22:34:19.7,DR3,42.256474425939,-153.057297833541,DR3,34.9003150838748,DR3,13.532,DR3,14.677,DR3,11.71,UCAC4,3425067853982554240
J06103+225,NLTT 16144,06:10:22.47,+22:34:20.6,DR3,40.5,-157.5,CC21,43.9,Dit14,16.236,DR3,16.3929,DR3,12.7779,PS1,3425067884045167488
J06103+722,LSPM J0610+7212,06:10:18.25,+72:12:00.4,DR3,-46.8834347416288,-153.311001175494,DR3,31.6662012933719,DR3,-19.544,DR3,13.1763,DR3,10.7593,UCAC4,1113825963500393984
J06103+821,GJ 226,06:10:19.85,+82:06:24.3,DR3,50.2631812830326,-1336.24615658908,DR3,105.690347617797,DR3,-2.016,DR3,10.7199,DR3,8.3569,UCAC4,1143321672882274560
J06105+024,TYC 135-239-1,06:10:31.45,+02:25:31.1,DR3,-38.0570824355358,-49.9683702428854,DR3,25.9337718300396,DR3,35.293,DR3,11.398,DR3,9.5334,UCAC4,3315403904256700672
J06105-218,HD  42581,06:10:34.61,-21:51:52.7,DR3,-135.691607947904,-719.178133954814,DR3,173.573985832397,DR3,4.227,DR3,8.3658,DR3,6.2916,UCAC4,2940856402123426176
J06107+259,Wolf 1058,06:10:46.32,+25:56:02.5,DR3,153.458262876024,-574.721266125143,DR3,37.2334380324658,DR3,65.683,DR3,11.7938,DR3,9.6115,UCAC4,3427005159112726272
J06109+103,BD+10 1032,06:10:54.81,+10:19:05.6,DR3,62.96,-932.06,HIP2,91.65,HIP2,70.0,PMSU,10.6461,DR3,8.272,UCAC4,3329959136109041536
J06140+516,G 192-022,06:14:02.36,+51:40:08.1,DR3,-373.798844326226,-98.7083875802196,DR3,67.6008872184444,DR3,62.359,DR3,13.1198,DR3,10.4977,UCAC4,971499272821709440
J06145+025,G 106-035,06:14:34.91,+02:30:27.3,DR3,-140.926845865551,-473.136496376812,DR3,37.8733611724779,DR3,39.185,DR3,13.4831,DR3,10.882,UCAC4,3124762018746179200
J06151-164,LP 779-034,06:15:11.98,-16:26:15.4,DR3,-76.0477979787537,-372.285305622071,DR3,77.5357015014493,DR3,33.661,DR3,13.9446,DR3,11.0017,PS1,2944727125434832768
J06171+051,G 106-36,06:17:10.64,+05:07:02.7,DR3,-206.079832380969,161.213838892926,DR3,52.1391450659108,DR3,7.953,DR3,13.5394,DR3,10.7969,UCAC4,3317901440625203968
J06171+751,TYC 4525-194-1,06:18:07.26,+75:06:03.3,DR3,-42.3080241730583,65.3711147050544,DR3,31.6879153112247,DR3,-13.835,DR3,11.6488,DR3,9.4412,UCAC4,1115898478495886464
J06171+838,LSPM J0617+8353,06:17:05.27,+83:53:35.5,DR3,-45.54718650826,-183.205094076727,DR3,47.2924052094825,DR3,-26.924,DR3,13.3995,DR3,10.6569,UCAC4,1149897160435827200
J06185+250,G 103-029,06:18:34.82,+25:03:05.7,DR3,11.9648823275605,-324.555731723352,DR3,28.9636616162573,DR3,35.424,DR3,14.4865,DR3,11.6927,UCAC4,3426010135446427008
J06193-066,Ross 417,06:19:20.78,-06:39:22.1,DR3,-36.0720178121132,-624.928815700675,DR3,59.4838232663553,DR3,11.03,DR3,13.2965,DR3,10.6874,UCAC4,3007559370624135424
J06194+139,TYC 743-1836-1,06:19:29.50,+13:57:03.0,DR3,106.167995494275,-44.2726246670373,DR3,39.9473930506705,DR3,38.918,DR3,10.955,DR3,9.0539,UCAC4,3344627926892606208
J06212+442,G 101-035,06:21:13.04,+44:14:30.7,DR3,151.772327497305,-252.242333811289,DR3,26.9255376378433,DR3,-19.4,PMSU,12.4753,DR3,10.2075,UCAC4,962141157557751552
J06216+163,LP 420-005,06:21:36.58,+16:18:36.2,DR3,238.604050182261,-149.497333698225,DR3,43.046084965811,DR3,-13.027,DR3,11.9077,DR3,9.7966,UCAC4,3369198846380425344
J06217+163,LP 420-006,06:21:43.90,+16:19:22.3,DR3,241.378633772089,-148.963921661251,DR3,43.058106926003,DR3,-13.069,DR3,12.8281,DR3,10.4755,UCAC4,3369198983818682624
J06218-227,BD-22 3005,06:21:53.81,-22:43:24.1,DR3,-631.809125812442,272.022436139944,DR3,37.0651005968947,DR3,15.974,DR3,11.074,DR3,9.0827,UCAC4,2936850125355960576
J06223+334,TYC 2425-1286-1,06:22:20.69,+33:26:56.3,DR3,-33.028433510786,-108.808341747103,DR3,17.1696060565808,DR3,22.307,DR3,12.0947,DR3,10.0727,UCAC4,3440221765615075456
J06236-096,LP  720-10,06:23:38.48,-09:38:51.7,DR3,-60.1007461356578,16.0764387248734,DR3,40.76753811436,DR3,-13.619,DR3,14.161,DR3,11.4754,UCAC4,3003146828216906624
J06237+020,TYC 141-24-1,06:23:46.46,+05:02:41.2,DR3,33.9591440462552,-71.2314975990022,DR3,40.3382796368148,DR3,5.869,DR3,11.4339,DR3,9.3307,UCAC4,3131514462863888768
J06238+456,LP 160-022,06:23:51.25,+45:40:04.5,DR3,-30.0436434475335,-281.334157581722,DR3,48.9486338347917,DR3,39.0,New14,15.786,DR3,12.4165,UCAC4,968319107238317696
J06246+234,Ross 64,06:24:41.28,+23:25:58.9,DR3,550.91787880966,-508.332904134339,DR3,117.726269779119,DR3,-11.375,DR3,13.3686,DR3,10.4085,UCAC4,3377365057060447616
J06258+561,G 192-026,06:25:53.00,+56:10:25.0,DR3,113.238962485366,-503.655613901538,DR3,50.4544165405525,DR3,9.546,DR3,14.8881,DR3,11.9769,UCAC4,997801721262070912
J06262+238,1RXS J062614.2+234942,06:26:14.54,+23:49:38.6,DR3,-10.7880241888964,-136.233844949833,DR3,36.3392997457339,DR3,16.185,DR3,12.0877,DR3,9.9558,UCAC4,3383405537340380416
J06277+093,Ross 603A,06:27:43.98,+09:23:54.1,DR3,-172.422129615412,-174.134921492769,DR3,43.2241613941114,DR3,42.5,Jeff18,12.0801,DR3,9.8055,UCAC4,3327170877700242944
J06293-028,V577 Mon,06:29:23.39,-02:48:48.8,DR3,750.139981809341,-802.94676992637,DR2,242.965890175957,DR2,23.2,PMSU,11.3383,DR3,8.2579,UCAC4,3117120863523946368
J06298-027,G 108-004,06:29:50.30,-02:47:45.7,DR3,162.161028029804,-209.163322447528,DR3,24.1735144683298,DR3,84.654,DR3,14.0447,DR3,11.1883,UCAC4,3117119626573314176
J06306+456,2MASS J06303755+4539215,06:30:37.54,+45:39:21.6,DR3,-97.7625957755774,88.1182325275691,DR3,35.2276833196063,DR3,31.057,DR3,12.2149,DR3,10.1775,UCAC4,965175191176736256
J06307+397,2MASS J06304724+3947370,06:30:47.26,+39:47:37.1,DR3,96.5232819958289,86.3867170390541,DR3,39.366119221254,DR3,-19.561,DR3,13.1538,DR3,10.8352,UCAC4,957304985728089728
J06310+500,StKM 1-598,06:31:01.16,+50:02:48.2,DR3,-109.524016356565,-169.090050632021,DR3,48.5760082082348,DR3,7.222,DR3,11.3427,DR3,9.2338,UCAC4,968155348724797568
J06318+414,LP 205-044,06:31:50.74,+41:29:45.5,DR3,-5.97022683585694,-208.579557990267,DR3,35.9073036621287,DR3,11.514,DR3,15.0426,DR3,11.7148,UCAC4,958297608506090880
J06322+378,TYC 2928-1568-1,06:32:15.03,+37:48:12.7,DR3,-88.4630564886313,-133.497813829483,DR3,30.1758811993978,DR3,36.448,DR3,11.7065,DR3,9.5724,UCAC4,943441488428601856
J06323-097,2MASS J06322029-0943290,06:32:20.30,-09:43:29.0,DR3,-16.7629431767714,-54.4201524696528,DR3,38.9875754050618,DR3,64.057,DR3,14.651,DR3,11.6474,UCAC4,3002957677856537728
J06325+641,LP 057-192,06:32:30.64,+64:06:20.2,DR3,259.492805687781,-496.484063802428,DR3,31.6425383480812,DR3,30.281,DR3,14.3336,DR3,11.5239,UCAC4,1103471110884516480
J06345+315,G 103-041,06:34:33.44,+31:30:08.1,DR3,35.031364239076,-189.173878031292,DR3,52.3477692749372,DR3,53.14,DR3,12.8413,DR3,10.2728,UCAC4,3435919896308345856
J06354-040,1RXS J063531.2-040314,06:35:29.85,-04:03:18.3,DR3,-98.4650836128212,71.7933356508634,DR3,79.1638592251515,DR3,51.865,DR3,14.8268,DR3,11.3248,UCAC4,3104733181410232576
J06361+116,NLTT 16724,06:36:06.39,+11:37:03.1,DR3,-205.395029746013,-852.114735340084,DR3,56.642763295042,DR3,61.763,DR3,14.5016,DR3,11.5441,UCAC4,3352091927220152320
J06361+201,LP 420-004,06:36:11.94,+20:08:13.8,DR3,90.0736033271527,-218.814979698534,DR3,39.5558273674578,DR3,-26.254,DR3,13.3552,DR3,10.9068,UCAC4,3372681102783523968
J06371+175,HD 260655,06:37:10.80,+17:33:53.3,DR3,-764.414139547603,337.88323421402,DR3,100.023195474336,DR3,-58.643,DR3,9.8553,DR3,7.9017,UCAC4,3359074685047632640
J06396-210,LP 780-032,06:39:37.43,-21:01:34.1,DR3,-196.927919199712,109.935492897497,DR3,63.7382382319638,DR3,-7.42639,Lafa20,13.0256,DR3,10.2003,UCAC4,2926756814770728064
J06400+285,LP 307-008,06:40:05.49,+28:35:14.4,DR3,43.1323954458107,-242.128525229936,DR3,43.8942357182463,DR3,-24.726,DR3,12.1478,DR3,9.762,UCAC4,3386515265459448192
J06401-164,LP 780-023,06:40:08.62,-16:27:26.3,DR3,87.0,304.1,PPMXL,,,-9.639,RAVE5,13.1824,DR3,10.6347,UCAC4,2946955182670591232
J06414+157,Wolf 289,06:41:28.19,+15:45:47.6,DR3,38.4216202080296,-315.97591358176,DR3,33.4606244485643,DR3,64.975,DR3,14.0711,DR3,11.3008,UCAC4,3357801171408044544
J06421+035,G 108-021,06:42:11.19,+03:34:52.6,DR3,41.8012414277739,-258.580003881753,DR3,65.9755094137054,DR3,82.754,DR3,12.2937,DR3,9.7308,UCAC4,3127503620545728128
J06422+035,G 108-022,06:42:13.34,+03:35:30.9,DR3,45.3914369724347,-253.464922130178,DR3,66.0601020598448,DR3,83.256,DR3,13.6604,DR3,10.8197,PS1,3127574019351694848
J06435+166,G 110-014,06:43:34.76,+16:41:35.1,DR3,-207.472832539326,22.3801332180285,DR3,41.9935641198017,DR3,29.24,DR3,14.6586,DR3,11.6266,UCAC4,3358735760588625152
J06438+511,G 192-39A,06:43:49.80,+51:08:19.9,DR3,85.4985944796104,-870.392247215239,DR3,53.029240839869,DR3,-10.1,DR3,12.7741,DR3,10.2677,PS1,991713931537805440
J06447+718,G 251-016,06:44:45.65,+71:53:15.4,DR3,-116.840656324723,-546.475621339386,DR3,46.494553675626,DR3,54.489,DR3,11.1708,DR3,9.1316,UCAC4,1113055759899565568
J06461+325,HD 263175B,06:46:07.46,+32:33:15.0,DR3,-461.461550692373,103.263489894421,DR3,38.8733091842655,DR3,-31.715,DR3,12.3486,DR3,10.2679,UCAC4,937667952870488704
J06467+159,TYC 1330-879-1,06:46:45.74,+15:57:42.2,DR3,-99.3191036322854,-25.3498814675606,DR3,44.6883182426219,DR3,15.646,DR3,11.2857,DR3,9.233,UCAC4,3357701803041885696
J06474+054,G 108-027,06:47:27.51,+05:24:28.1,DR3,56.7741956303985,-303.179509908692,DR3,36.5919998707183,DR3,38.604,DR3,13.9454,DR3,11.1664,UCAC4,3132301476972621184
J06486+532,G 192-046,06:48:38.47,+53:17:29.6,DR3,144.909093007054,-326.473799725419,DR3,25.8690957218213,DR3,21.132,DR3,12.3696,DR3,10.2682,UCAC4,993493662904705664
J06489+211,2MASS J06485522+2108039,06:48:55.22,+21:08:03.8,DR3,-37.9017697689996,-61.6972115822446,DR3,28.5948051996802,DR3,31.002,DR3,13.2537,DR3,10.8598,UCAC4,3378334482336389760
J06490+371,GJ 1092,06:49:05.46,+37:06:50.5,DR3,206.388243544503,-1589.98250956,DR3,69.2023509827166,DR3,-2.164,DR3,14.0908,DR3,11.2288,PS1,943688191349024000
J06509-091,LP 661-002,06:50:59.49,-09:10:50.2,DR3,-105.642600753193,-574.558291310275,DR3,40.9969857848367,DR3,-18.972,DR3,13.5659,DR3,10.9546,UCAC4,3050513754787437312
J06523-051,HD 50281B,06:52:18.04,-05:11:24.0,DR3,-576.331063951725,-13.0437651399077,DR3,114.291102186307,DR3,-7.698,DR3,10.3257,DR3,7.9959,PS1,3101920046552857728
